Id,Label,Degree,Betweenness,Expression,,,,,,Label,Betweenness,,
ENSMUSP00000006626,Actn3,1,0,0,,,,,,Gm2178,0,,
ENSMUSP00000006629,Sptbn1,1,0,0,,,,,,Gm21726,0,,
ENSMUSP00000006718,Wnt10a,1,0,0,,,,,,Gm21092,0,,
ENSMUSP00000006760,Cdt1,1,0,0,,,,,,Gm20547,0,,
ENSMUSP00000006856,Pola1,1,0,0,,,,,,Gm2000,0,,
ENSMUSP00000006898,Gmnn,1,0,0,,,,,,Gm18025,0,,
ENSMUSP00000007156,Klk1b11,1,0,0,,,,,,Gm17669,0,,
ENSMUSP00000007799,Cav1,1,0,0,,,,,,Gm17541,0,,
ENSMUSP00000008036,Rplp1,1,0,0,,,,,,Gm17430,0,,
ENSMUSP00000008733,Dnajb6,1,0,0,,,,,,Gm16519,0,,
ENSMUSP00000008812,Rps18,1,0,0,,,,,,Gm12830,0,,
ENSMUSP00000008991,Sptbn2,1,0,0,,,,,,Gm11808,0,,
ENSMUSP00000009003,Rala,1,0,0,,,,,,Gm10709,0,,
ENSMUSP00000009036,Vdac3,1,0,0,,,,,,Gm10269,0,,
ENSMUSP00000009039,Rpl30,1,0,0,,,,,,Gm10263,0,,
ENSMUSP00000009143,Bmp7,1,0,0,,,,,,Gm10260,0,,
ENSMUSP00000009530,Timp1,1,0,0,,,,,,Gm10073,0,,
ENSMUSP00000009699,Cdk9,1,0,0,,,,,,Gm10036,0,,
ENSMUSP00000010753,Psen2,1,0,0,,,,,,Gm10020,0,,
ENSMUSP00000011895,Sptbn4,1,0,0,,,,,,Gli3,0,,
ENSMUSP00000012104,Ccnt1,1,0,0,,,,,,Gli2,0,,
ENSMUSP00000012281,Bmp5,1,0,0,,,,,,Gli1,0,,
ENSMUSP00000012426,Wnt8a,1,0,0,,,,,,Git1,0,,
ENSMUSP00000012627,Rpa3,1,0,0,,,,,,Gipc1,0,,
ENSMUSP00000012847,Cd209a,1,0,0,,,,,,Gip,0,,
ENSMUSP00000013220,Amotl1,1,0,0,,,,,,Gins4,0,,
ENSMUSP00000014290,Apbb1ip,1,0,0,,,,,,Gins3,0,,
ENSMUSP00000014743,Csf1,1,0,0,,,,,,Gins2,0,,
ENSMUSP00000014911,Tbp,1,0,0,,,,,,Gins1,0,,
ENSMUSP00000014917,Dll1,1,0,0,,,,,,Ghsr,0,,
ENSMUSP00000015003,E2f4,1,0,0,,,,,,Ghrl,0,,
ENSMUSP00000015049,Dnajb9,1,0,0,,,,,,Ghrh,0,,
ENSMUSP00000015137,Limk1,1,0,0,,,,,,Ghr,0,,
ENSMUSP00000015197,Gata2,1,0,0,,,,,,Gfra2,0,,
ENSMUSP00000015435,Gdi1,1,0,0,,,,,,Gfra1,0,,
ENSMUSP00000015583,Ctsg,1,0,0,,,,,,Gfm2,0,,
ENSMUSP00000015664,Ctsk,1,0,0,,,,,,Gfm1,0,,
ENSMUSP00000015723,Nkx2-5,1,0,0,,,,,,Gfi1,0,,
ENSMUSP00000015800,Hspa8,1,0,0,,,,,,Gdnf,0,,
ENSMUSP00000015987,Rxrg,1,0,0,,,,,,Gdi2,0,,
ENSMUSP00000016143,Wasf3,1,0,0,,,,,,Gdi1,0,,
ENSMUSP00000016168,Lbp,1,0,0,,,,,,Gdf7,0,,
ENSMUSP00000016673,Il10,1,0,0,,,,,,Gdf6,0,,
ENSMUSP00000016703,H3f3b,1,0,0,,,,,,Gdf5,0,,
ENSMUSP00000016902,Bik,1,0,0,,,,,,Gcg,0,,
ENSMUSP00000017151,Rbpjl,1,0,0,,,,,,Gata4,0,,
ENSMUSP00000017455,Pyy,1,0,0,,,,,,Gata2,0,,
ENSMUSP00000017460,Ppy,1,0,0,,,,,,Gata1,0,,
ENSMUSP00000017530,Traf4,1,0,0,,,,,,Galr2,0,,
ENSMUSP00000017548,Rpl19,1,0,0,,,,,,Galr1,0,,
ENSMUSP00000017799,Cd40,1,0,0,,,,,,Gal,0,,
ENSMUSP00000018313,Mfng,1,0,0,,,,,,Gab2,0,,
ENSMUSP00000018353,Stk4,1,0,0,,,,,,Gab1,0,,
ENSMUSP00000018482,Tnip1,1,0,0,,,,,,Fzd9,0,,
ENSMUSP00000018630,Wnt9b,1,0,0,,,,,,Fzd8,0,,
ENSMUSP00000018681,Pcgf2,1,0,0,,,,,,Fzd6,0,,
ENSMUSP00000018700,Dlg4,1,0,0,,,,,,Fzd5,0,,
ENSMUSP00000018765,Mmp8,1,0,0,,,,,,Fzd4,0,,
ENSMUSP00000018800,Myl4,1,0,0,,,,,,Fzd3,0,,
ENSMUSP00000018909,Fxr2,1,0,0,,,,,,Fzd2,0,,
ENSMUSP00000018966,Sfrp5,1,0,0,,,,,,Fzd10,0,,
ENSMUSP00000019043,Irf1,1,0,0,,,,,,Fzd1,0,,
ENSMUSP00000019065,Pelp1,1,0,0,,,,,,Fxr2,0,,
ENSMUSP00000019071,Ccl6,1,0,0,,,,,,Fxr1,0,,
ENSMUSP00000019109,Ywhah,1,0,0,,,,,,Fshr,0,,
ENSMUSP00000019248,Cd22,1,0,0,,,,,,Frs3,0,,
ENSMUSP00000019266,Ccl9,1,0,0,,,,,,Frs2,0,,
ENSMUSP00000019378,Mlh3,1,0,0,,,,,,Foxp3,0,,
ENSMUSP00000019405,Map1s,1,0,0,,,,,,Foxm1,0,,
ENSMUSP00000019608,Ptger1,1,0,0,,,,,,Foxl2,0,,
ENSMUSP00000019631,Trip10,1,0,0,,,,,,Foxh1,0,,
ENSMUSP00000019638,Cops6,1,0,0,,,,,,Foxa2,0,,
ENSMUSP00000019854,Mrpl24,1,0,0,,,,,,Foxa1,0,,
ENSMUSP00000019906,Vip,1,0,0,,,,,,Fosl2,0,,
ENSMUSP00000019924,Hey2,1,0,0,,,,,,Fosl1,0,,
ENSMUSP00000019975,Wasf1,1,0,0,,,,,,Fosb,0,,
ENSMUSP00000020015,Nmbr,1,0,0,,,,,,Fmr1,0,,
ENSMUSP00000020040,Nts,1,0,0,,,,,,Fmod,0,,
ENSMUSP00000020215,Socs2,1,0,0,,,,,,Flt4,0,,
ENSMUSP00000020234,Timp3,1,0,0,,,,,,Flt3,0,,
ENSMUSP00000020243,Ascl1,1,0,0,,,,,,Flii,0,,
ENSMUSP00000020287,Npffr1,1,0,0,,,,,,Figf,0,,
ENSMUSP00000020323,Avpr1a,1,0,0,,,,,,Fhl1,0,,
ENSMUSP00000020439,Wif1,1,0,0,,,,,,Fgr,0,,
ENSMUSP00000020507,Fgf18,1,0,0,,,,,,Fgfr1op2,0,,
ENSMUSP00000020577,Fgf22,1,0,0,,,,,,Fgfr1op,0,,
ENSMUSP00000020617,Flt4,1,0,0,,,,,,Fgf8,0,,
ENSMUSP00000020637,Canx,1,0,0,,,,,,Fgf7,0,,
ENSMUSP00000020820,Mrpl22,1,0,0,,,,,,Fgf6,0,,
ENSMUSP00000020930,Gna13,1,0,0,,,,,,Fgf5,0,,
ENSMUSP00000020949,Map2k6,1,0,0,,,,,,Fgf4,0,,
ENSMUSP00000020969,Cmpk2,1,0,0,,,,,,Fgf3,0,,
ENSMUSP00000020991,Dnmt3a,1,0,0,,,,,,Fgf23,0,,
ENSMUSP00000021107,Itgb4,1,0,0,,,,,,Fgf22,0,,
ENSMUSP00000021306,Eftud2,1,0,0,,,,,,Fgf21,0,,
ENSMUSP00000021346,Tshr,1,0,0,,,,,,Fgf18,0,,
ENSMUSP00000021347,Sel1l,1,0,0,,,,,,Fgf17,0,,
ENSMUSP00000021359,Pole2,1,0,0,,,,,,Fgf15,0,,
ENSMUSP00000021412,Psma6,1,0,0,,,,,,Fgf10,0,,
ENSMUSP00000021428,Snw1,1,0,0,,,,,,Fgd4,0,,
ENSMUSP00000021514,Ppm1a,1,0,0,,,,,,Fgd3,0,,
ENSMUSP00000021554,Actn1,1,0,0,,,,,,Fgd2,0,,
ENSMUSP00000021794,Nedd9,1,0,0,,,,,,Fgd1,0,,
ENSMUSP00000021918,Ror2,1,0,0,,,,,,Fen1,0,,
ENSMUSP00000021933,Ctsl,1,0,0,,,,,,Fbxw7,0,,
ENSMUSP00000022122,Ckmt2,1,0,0,,,,,,Fbxw11,0,,
ENSMUSP00000022212,Plk2,1,0,0,,,,,,Fau,0,,
ENSMUSP00000022220,Msh3,1,0,0,,,,,,F2,0,,
ENSMUSP00000022246,Fgf10,1,0,0,,,,,,Ezh1,0,,
ENSMUSP00000022293,Vdac2,1,0,0,,,,,,Exoc8,0,,
ENSMUSP00000022419,Ppif,1,0,0,,,,,,Exoc7,0,,
ENSMUSP00000022531,Lats2,1,0,0,,,,,,Exoc6,0,,
ENSMUSP00000022553,Cab39l,1,0,0,,,,,,Exoc5,0,,
ENSMUSP00000022616,Clu,1,0,0,,,,,,Exoc4,0,,
ENSMUSP00000022634,Bnip3l,1,0,0,,,,,,Exoc3,0,,
ENSMUSP00000022646,Nkx3-1,1,0,0,,,,,,Exoc2,0,,
ENSMUSP00000022697,Fgf17,1,0,0,,,,,,Exoc1,0,,
ENSMUSP00000022699,Gfra2,1,0,0,,,,,,Exo1,0,,
ENSMUSP00000022734,Dnajc3,1,0,0,,,,,,Ern1,0,,
ENSMUSP00000022744,Gdnf,1,0,0,,,,,,Ercc4,0,,
ENSMUSP00000022894,Ywhaz,1,0,0,,,,,,Ercc1,0,,
ENSMUSP00000022906,Fzd6,1,0,0,,,,,,Erbb3,0,,
ENSMUSP00000022921,Angpt1,1,0,0,,,,,,Erbb2ip,0,,
ENSMUSP00000023050,Tab1,1,0,0,,,,,,Erap1,0,,
ENSMUSP00000023206,Ercc4,1,0,0,,,,,,Eps15l1,0,,
ENSMUSP00000023465,Top3b,1,0,0,,,,,,Eps15,0,,
ENSMUSP00000023487,Arhgap31,1,0,0,,,,,,Epha2,0,,
ENSMUSP00000023538,Mylk,1,0,0,,,,,,Ep400,0,,
ENSMUSP00000023589,Kng1,1,0,0,,,,,,En2,0,,
ENSMUSP00000023590,Hrg,1,0,0,,,,,,Elmo3,0,,
ENSMUSP00000023614,Dyrk1a,1,0,0,,,,,,Elmo2,0,,
ENSMUSP00000023689,Ifnar1,1,0,0,,,,,,Elmo1,0,,
ENSMUSP00000023691,Il10rb,1,0,0,,,,,,Elavl1,0,,
ENSMUSP00000023707,Sod1,1,0,0,,,,,,Eif4e,0,,
ENSMUSP00000023732,Wnt10b,1,0,0,,,,,,Ehmt1,0,,
ENSMUSP00000023749,Tmbim6,1,0,0,,,,,,Egr2,0,,
ENSMUSP00000023756,Racgap1,1,0,0,,,,,,Egr1,0,,
ENSMUSP00000023814,Npff,1,0,0,,,,,,Egf,0,,
ENSMUSP00000023873,Prmt5,1,0,0,,,,,,Eftud2,0,,
ENSMUSP00000023958,P3h3,1,0,70.16052496,,,,,,Efna1,0,,
ENSMUSP00000023965,Cfhr1,1,0,0,,,,,,Efl1,0,,
ENSMUSP00000024004,Ccl25,1,0,0,,,,,,Eef2,0,,
ENSMUSP00000024112,Mx2,1,0,0,,,,,,Ednrb,0,,
ENSMUSP00000024810,Fgd2,1,0,0,,,,,,Ednra,0,,
ENSMUSP00000024905,Ralbp1,1,0,0,,,,,,Edn3,0,,
ENSMUSP00000024916,Lhcgr,1,0,0,,,,,,Ect2,0,,
ENSMUSP00000025019,Arhgdig,1,0,0,,,,,,Ece1,0,,
ENSMUSP00000025075,Bambi,1,0,0,,,,,,E2f5,0,,
ENSMUSP00000025076,Lyzl1,1,0,0,,,,,,E2f4,0,,
ENSMUSP00000025166,Cdh2,1,0,0,,,,,,Dyrk1a,0,,
ENSMUSP00000025183,Ring1,1,0,0,,,,,,Dync2h1,0,,
ENSMUSP00000025197,Tap2,1,0,0,,,,,,Dync1i2,0,,
ENSMUSP00000025217,Hspa9,1,0,0,,,,,,Dync1h1,0,,
ENSMUSP00000025257,Aif1,1,0,0,,,,,,Dtx4,0,,
ENSMUSP00000025300,Nr3c1,1,0,0,,,,,,Dtx3l,0,,
ENSMUSP00000025395,Grp,1,0,0,,,,,,Dtx2,0,,
ENSMUSP00000025399,Pmaip1,1,0,0,,,,,,Dtx1,0,,
ENSMUSP00000025402,Gnal,1,0,0,,,,,,Drd4,0,,
ENSMUSP00000025486,Lmnb1,1,0,0,,,,,,Drd3,0,,
ENSMUSP00000025511,Rps14,1,0,0,,,,,,Drd2,0,,
ENSMUSP00000025541,Gnaq,1,0,0,,,,,,Dok5,0,,
ENSMUSP00000025602,Gna14,1,0,0,,,,,,Dok4,0,,
ENSMUSP00000025836,Mrpl11,1,0,0,,,,,,Dok3,0,,
ENSMUSP00000025842,Gal,1,0,0,,,,,,Dok1,0,,
ENSMUSP00000025850,Fosl1,1,0,0,,,,,,Dock4,0,,
ENSMUSP00000025910,Bad,1,0,0,,,,,,Dnmt3b,0,,
ENSMUSP00000026036,Nr0b1,1,0,0,,,,,,Dnmt3a,0,,
ENSMUSP00000026062,Casp7,1,0,0,,,,,,Dnm3,0,,
ENSMUSP00000026076,Gfra1,1,0,0,,,,,,Dnm2,0,,
ENSMUSP00000026156,Rfng,1,0,0,,,,,,Dnm1,0,,
ENSMUSP00000026241,Fgf8,1,0,0,,,,,,Dnajc5g,0,,
ENSMUSP00000026296,Fgd1,1,0,0,,,,,,Dnajc5b,0,,
ENSMUSP00000026360,Itgb8,1,0,0,,,,,,Dnajc5,0,,
ENSMUSP00000026420,Rps26,1,0,0,,,,,,Dnajc3,0,,
ENSMUSP00000026428,Myl6b,1,0,0,,,,,,Dnajb9,0,,
ENSMUSP00000026432,Cdh9,1,0,0,,,,,,Dnajb8,0,,
ENSMUSP00000026571,Irf7,1,0,0,,,,,,Dnajb6,0,,
ENSMUSP00000026704,Cct8,1,0,0,,,,,,Dnajb5,0,,
ENSMUSP00000026817,Nmb,1,0,0,,,,,,Dnajb4,0,,
ENSMUSP00000027123,Hspd1,1,0,0,,,,,,Dnajb3,0,,
ENSMUSP00000027151,Myl1,1,0,0,,,,,,Dnajb2,0,,
ENSMUSP00000027164,Ctla4,1,0,0,,,,,,Dnajb13,0,,
ENSMUSP00000027421,Trip12,1,0,0,,,,,,Dnajb1,0,,
ENSMUSP00000027542,Cdh7,1,0,0,,,,,,Dnaja4,0,,
ENSMUSP00000027560,Htr4,1,0,0,,,,,,Dnaja3,0,,
ENSMUSP00000027649,Nr5a2,1,0,0,,,,,,Dnaja2,0,,
ENSMUSP00000027837,Vangl2,1,0,0,,,,,,Dnaja1,0,,
ENSMUSP00000027871,Sell,1,0,0,,,,,,Dmd,0,,
ENSMUSP00000027941,Atf3,1,0,0,,,,,,Dlx1,0,,
ENSMUSP00000028084,Nr5a1,1,0,0,,,,,,Dll4,0,,
ENSMUSP00000028178,Acvr1c,1,0,0,,,,,,Dll3,0,,
ENSMUSP00000028302,Lhx3,1,0,0,,,,,,Dll1,0,,
ENSMUSP00000028386,Nckap1,1,0,0,,,,,,Dlk1,0,,
ENSMUSP00000028430,Cyct,1,0,0,,,,,,Dlg4,0,,
ENSMUSP00000028730,Mkks,1,0,0,,,,,,Dlg3,0,,
ENSMUSP00000028764,Oxt,1,0,0,,,,,,Dlg1,0,,
ENSMUSP00000028836,Bmp2,1,0,0,,,,,,Dlat,0,,
ENSMUSP00000028852,Mrps5,1,0,0,,,,,,Dhh,0,,
ENSMUSP00000029030,Edn3,1,0,0,,,,,,Dctn1,0,,
ENSMUSP00000029069,E2f5,1,0,0,,,,,,Dcn,0,,
ENSMUSP00000029075,Dok5,1,0,0,,,,,,Dbf4,0,,
ENSMUSP00000029082,Psma7,1,0,0,,,,,,Daxx,0,,
ENSMUSP00000029132,Dnajc5b,1,0,0,,,,,,Dab2,0,,
ENSMUSP00000029172,Ghrh,1,0,0,,,,,,Cyld,0,,
ENSMUSP00000029194,Skil,1,0,0,,,,,,Cyct,0,,
ENSMUSP00000029331,P2ry1,1,0,0,,,,,,Cxcr6,0,,
ENSMUSP00000029371,Smad9,1,0,0,,,,,,Cxcr4,0,,
ENSMUSP00000029421,Ptx3,1,0,0,,,,,,Cxcl9,0,,
ENSMUSP00000029444,Trim33,1,0,0,,,,,,Cxcl12,0,,
ENSMUSP00000029625,Sfrp2,1,0,0,,,,,,Cxcl10,0,,
ENSMUSP00000029669,Dnajb4,1,0,0,,,,,,Cul5,0,,
ENSMUSP00000029671,Ifi44,1,0,0,,,,,,Cttnbp2nl,0,,
ENSMUSP00000029694,Arhgef2,1,0,0,,,,,,Cttnbp2,0,,
ENSMUSP00000029803,Eif4e,1,0,0,,,,,,Ctsl,0,,
ENSMUSP00000029871,Cdh17,1,0,0,,,,,,Ctsk,0,,
ENSMUSP00000030087,Wdr31,1,0,0,,,,,,Ctsg,0,,
ENSMUSP00000030118,Dnaja1,1,0,0,,,,,,Ctsb,0,,
ENSMUSP00000030125,Bag1,1,0,0,,,,,,Ctla4,0,,
ENSMUSP00000030187,Tln1,1,0,0,,,,,,Ctcf,0,,
ENSMUSP00000030243,Prkaa2,1,0,0,,,,,,Csnk2a1,0,,
ENSMUSP00000030489,Tal1,1,0,0,,,,,,Csnk1e,0,,
ENSMUSP00000030513,Mrto4,1,0,0,,,,,,Csnk1d,0,,
ENSMUSP00000030556,Ptpn12,1,0,0,,,,,,Csf1,0,,
ENSMUSP00000030561,Gnat3,1,0,0,,,,,,Crp,0,,
ENSMUSP00000030747,Casp9,1,0,0,,,,,,Crh,0,,
ENSMUSP00000030803,Uts2,1,0,0,,,,,,Cops6,0,,
ENSMUSP00000030898,Arhgef16,1,0,0,,,,,,Cops5,0,,
ENSMUSP00000030917,Ski,1,0,0,,,,,,Col5a3,0,,
ENSMUSP00000030922,Prkcz,1,0,0,,,,,,Col5a1,0,,
ENSMUSP00000031017,Fosl2,1,0,0,,,,,,Col4a6,0,,
ENSMUSP00000031099,Grpel1,1,0,0,,,,,,Col4a4,0,,
ENSMUSP00000031106,Rhoh,1,0,0,,,,,,Col4a2,0,,
ENSMUSP00000031146,Nmu,1,0,0,,,,,,Col11a2,0,,
ENSMUSP00000031224,Tgfbr3,1,0,0,,,,,,Col11a1,0,,
ENSMUSP00000031280,Fgf5,1,0,0,,,,,,Cntn6,0,,
ENSMUSP00000031423,Atp2a2,1,0,0,,,,,,Cntn1,0,,
ENSMUSP00000031617,Rpl6,1,0,0,,,,,,Cnr2,0,,
ENSMUSP00000031843,Npy,1,0,0,,,,,,Cnr1,0,,
ENSMUSP00000031895,Casp2,1,0,0,,,,,,Cmpk2,0,,
ENSMUSP00000032180,Wnt7a,1,0,0,,,,,,Clu,0,,
ENSMUSP00000032192,Itpr1,1,0,0,,,,,,Cltc,0,,
ENSMUSP00000032228,Mug1,1,0,0,,,,,,Clpb,0,,
ENSMUSP00000032322,Lrp6,1,0,0,,,,,,Clasp1,0,,
ENSMUSP00000032344,Arhgdib,1,0,0,,,,,,Ckmt2,0,,
ENSMUSP00000032386,Bhlhe41,1,0,0,,,,,,Ckmt1,0,,
ENSMUSP00000032597,Rpl28,1,0,0,,,,,,Ckap5,0,,
ENSMUSP00000032840,Mrps11,1,0,0,,,,,,Chn2,0,,
ENSMUSP00000033004,Il4ra,1,0,0,,,,,,Chn1,0,,
ENSMUSP00000033051,Itgad,1,0,0,,,,,,Cgn,0,,
ENSMUSP00000033054,Adm,1,0,0,,,,,,Cfp,0,,
ENSMUSP00000033099,Fgf21,1,0,0,,,,,,Cfi,0,,
ENSMUSP00000033161,Scnn1b,1,0,0,,,,,,Cfhr1,0,,
ENSMUSP00000033182,Ilk,1,0,0,,,,,,Cfh,0,,
ENSMUSP00000033389,Fgf15,1,0,0,,,,,,Cfd,0,,
ENSMUSP00000033468,Arhgef6,1,0,0,,,,,,Cfb,0,,
ENSMUSP00000033502,Gata1,1,0,0,,,,,,Cetn2,0,,
ENSMUSP00000033560,Ophn1,1,0,0,,,,,,Cep72,0,,
ENSMUSP00000033683,Rps4x,1,0,0,,,,,,Cep70,0,,
ENSMUSP00000033721,Arhgap6,1,0,0,,,,,,Cep290,0,,
ENSMUSP00000033741,Bgn,1,0,0,,,,,,Cenpj,0,,
ENSMUSP00000033952,Sfrp1,1,0,0,,,,,,Cdt1,0,,
ENSMUSP00000034041,Irf2,1,0,0,,,,,,Cdr2,0,,
ENSMUSP00000034138,Dnaja2,1,0,0,,,,,,Cdkn2d,0,,
ENSMUSP00000034300,Hsbp1,1,0,0,,,,,,Cdkn2c,0,,
ENSMUSP00000034339,Cdh5,1,0,0,,,,,,Cdk9,0,,
ENSMUSP00000034443,Cdh15,1,0,0,,,,,,Cdk8,0,,
ENSMUSP00000034487,Mmp20,1,0,0,,,,,,Cdk5rap2,0,,
ENSMUSP00000034529,Cul5,1,0,0,,,,,,Cdk5,0,,
ENSMUSP00000034590,Tagln,1,0,88.97529812,,,,,,Cdh9,0,,
ENSMUSP00000034703,Carm1,1,0,0,,,,,,Cdh8,0,,
ENSMUSP00000034754,Bnip2,1,0,0,,,,,,Cdh7,0,,
ENSMUSP00000034827,Imp3,1,0,0,,,,,,Cdh6,0,,
ENSMUSP00000034966,Rpl4,1,0,0,,,,,,Cdh5,0,,
ENSMUSP00000035105,Rpsa,1,0,0,,,,,,Cdh4,0,,
ENSMUSP00000035120,Cck,1,0,0,,,,,,Cdh3,0,,
ENSMUSP00000035121,Amotl2,1,0,0,,,,,,Cdh24,0,,
ENSMUSP00000035177,Mrpl3,1,0,0,,,,,,Cdh2,0,,
ENSMUSP00000035489,Fmod,1,0,0,,,,,,Cdh18,0,,
ENSMUSP00000035662,Arap3,1,0,0,,,,,,Cdh17,0,,
ENSMUSP00000035908,Chn2,1,0,0,,,,,,Cdh15,0,,
ENSMUSP00000035980,Arhgef4,1,0,0,,,,,,Cdh13,0,,
ENSMUSP00000036477,Strip2,1,0,0,,,,,,Cdh12,0,,
ENSMUSP00000036580,Wnt4,1,0,0,,,,,,Cdh11,0,,
ENSMUSP00000036585,Rxrb,1,0,0,,,,,,Cdh10,0,,
ENSMUSP00000036725,Mrps2,1,0,0,,,,,,Cdc7,0,,
ENSMUSP00000036747,C1qc,1,0,0,,,,,,Cdc6,0,,
ENSMUSP00000036761,En2,1,0,0,,,,,,Cdc45,0,,
ENSMUSP00000036924,Ccar2,1,0,0,,,,,,Cd93,0,,
ENSMUSP00000037046,Mrpl1,1,0,0,,,,,,Cd8b1,0,,
ENSMUSP00000037079,Lmo1,1,0,0,,,,,,Cd46,0,,
ENSMUSP00000037113,Cdh6,1,0,0,,,,,,Cd40,0,,
ENSMUSP00000037210,Git1,1,0,0,,,,,,Cd3e,0,,
ENSMUSP00000037385,Lepr,1,0,0,,,,,,Cd3d,0,,
ENSMUSP00000038264,Obscn,1,0,0,,,,,,Cd247,0,,
ENSMUSP00000038412,Arhgap33,1,0,0,,,,,,Cd22,0,,
ENSMUSP00000039139,Arhgap44,1,0,0,,,,,,Cd209a,0,,
ENSMUSP00000039566,Pkn2,1,0,0,,,,,,Cd19,0,,
ENSMUSP00000039660,Fzd8,1,0,0,,,,,,Cct8,0,,
ENSMUSP00000039900,Arhgef11,1,0,0,,,,,,Ccr9,0,,
ENSMUSP00000040246,C1qb,1,0,0,,,,,,Ccr5,0,,
ENSMUSP00000040477,Fshr,1,0,0,,,,,,Ccr4,0,,
ENSMUSP00000040706,Batf,1,0,0,,,,,,Ccr3,0,,
ENSMUSP00000040847,Adrb1,1,0,0,,,,,,Ccr2,0,,
ENSMUSP00000041025,Pkn3,1,0,0,,,,,,Ccr1l1,0,,
ENSMUSP00000041047,Pth2,1,0,0,,,,,,Ccr1,0,,
ENSMUSP00000041053,Egr2,1,0,0,,,,,,Ccp110,0,,
ENSMUSP00000041118,Foxa1,1,0,0,,,,,,Ccnt1,0,,
ENSMUSP00000041149,Mif,1,0,0,,,,,,Ccne1,0,,
ENSMUSP00000041652,Rpl21,1,0,0,,,,,,Ccnc,0,,
ENSMUSP00000041794,Rpl39l,1,0,0,,,,,,Ccnb2,0,,
ENSMUSP00000041915,Lats1,1,0,0,,,,,,Ccna2,0,,
ENSMUSP00000042150,Rras,1,0,0,,,,,,Ccl9,0,,
ENSMUSP00000042199,Cdh10,1,0,0,,,,,,Ccl6,0,,
ENSMUSP00000042590,Psma8,1,0,0,,,,,,Ccl5,0,,
ENSMUSP00000042835,Fau,1,0,0,,,,,,Ccl28,0,,
ENSMUSP00000042867,Wnt8b,1,0,0,,,,,,Ccl25,0,,
ENSMUSP00000044417,Mrpl12,1,0,0,,,,,,Cckbr,0,,
ENSMUSP00000044624,Arhgap29,1,0,0,,,,,,Cckar,0,,
ENSMUSP00000044639,Rhot2,1,0,0,,,,,,Cck,0,,
ENSMUSP00000044665,Crp,1,0,0,,,,,,Ccar2,0,,
ENSMUSP00000045676,Gmip,1,0,0,,,,,,Cbx4,0,,
ENSMUSP00000045918,Foxa2,1,0,0,,,,,,Cav1,0,,
ENSMUSP00000045993,Mycn,1,0,76.07322651,,,,,,Casp9,0,,
ENSMUSP00000046046,Efl1,1,0,0,,,,,,Casp7,0,,
ENSMUSP00000046101,Eef2,1,0,0,,,,,,Casp2,0,,
ENSMUSP00000046486,Arhgef3,1,0,0,,,,,,Carm1,0,,
ENSMUSP00000047431,Tagap,1,0,0,,,,,,Card6,0,,
ENSMUSP00000048225,Setmar,1,0,0,,,,,,Card11,0,,
ENSMUSP00000048469,Rpl10a,1,0,0,,,,,,Canx,0,,
ENSMUSP00000048692,Fgd3,1,0,0,,,,,,Calr,0,,
ENSMUSP00000048838,Rarg,1,0,0,,,,,,Calcrl,0,,
ENSMUSP00000049387,Bbs10,1,0,0,,,,,,Calcr,0,,
ENSMUSP00000049852,Fzd4,1,0,0,,,,,,Cab39l,0,,
ENSMUSP00000050792,Pabpc6,1,0,0,,,,,,Cab39,0,,
ENSMUSP00000051433,Pthlh,1,0,0,,,,,,C3ar1,0,,
ENSMUSP00000051453,4930503B20Rik,1,0,0,,,,,,C330027C09Rik,0,,
ENSMUSP00000052625,Gm9847,1,0,0,,,,,,C1s2,0,,
ENSMUSP00000053033,Mrps7,1,0,0,,,,,,C1s1,0,,
ENSMUSP00000053440,Grpel2,1,0,0,,,,,,C1ra,0,,
ENSMUSP00000053551,Fzd9,1,0,0,,,,,,C1qc,0,,
ENSMUSP00000053842,Dnaja3,1,0,0,,,,,,C1qbp,0,,
ENSMUSP00000054490,Rps23,1,0,0,,,,,,C1qb,0,,
ENSMUSP00000055037,Skor1,1,0,0,,,,,,C130060K24Rik,0,,
ENSMUSP00000055256,Gng2,1,0,0,,,,,,Btrc,0,,
ENSMUSP00000056461,Arhgap15,1,0,0,,,,,,Btk,0,,
ENSMUSP00000056592,Dnajb8,1,0,0,,,,,,Brk1,0,,
ENSMUSP00000056752,Fgf4,1,0,0,,,,,,Bnip3l,0,,
ENSMUSP00000056855,Mrps9,1,0,0,,,,,,Bnip3,0,,
ENSMUSP00000057669,Rhot1,1,0,0,,,,,,Bnip2,0,,
ENSMUSP00000058368,Rpl18a,1,0,0,,,,,,Bmpr2,0,,
ENSMUSP00000058432,Rps21,1,0,0,,,,,,Bmpr1a,0,,
ENSMUSP00000058629,Fzd1,1,0,0,,,,,,Bmper,0,,
ENSMUSP00000058919,Rpl37a,1,0,0,,,,,,Bmp8b,0,,
ENSMUSP00000059074,Dnajb13,1,0,0,,,,,,Bmp8a,0,,
ENSMUSP00000059766,Rpl36al,1,0,0,,,,,,Bmp7,0,,
ENSMUSP00000061185,Crh,1,0,0,,,,,,Bmp6,0,,
ENSMUSP00000062066,Mrps12,1,0,0,,,,,,Bmp5,0,,
ENSMUSP00000062996,Gdi2,1,0,0,,,,,,Bmp2,0,,
ENSMUSP00000063714,Arhgdia,1,0,0,,,,,,Bmf,0,,
ENSMUSP00000064131,Gpc3,1,0,0,,,,,,Blvrb,0,,
ENSMUSP00000064587,Dnajc5g,1,0,0,,,,,,Blnk,0,,
